"","Term","Info1","Info2","Freq"
"776","呼び覚ます","動詞","自立",1
"777","呼び掛ける","動詞","自立",1
"780","呼べる","動詞","自立",1
"783","誇れる","動詞","自立",1
"784","語り合う","動詞","自立",1
"786","語れる","動詞","自立",1
"789","交わす","動詞","自立",1
"790","交わる","動詞","自立",1
"791","効く","動詞","自立",1
"796","好く","動詞","自立",1
"801","慌てる","動詞","自立",1
"803","構う","動詞","自立",1
"807","考え出す","動詞","自立",1
"809","行える","動詞","自立",1
"810","行き詰まる","動詞","自立",1
"821","轟かす","動詞","自立",1
"825","根付く","動詞","自立",1
"826","混む","動詞","自立",1
"827","差し引く","動詞","自立",1
"828","差し出す","動詞","自立",1
"829","差し伸べる","動詞","自立",1
"833","済ませる","動詞","自立",1
"835","細る","動詞","自立",1
"839","作り上げる","動詞","自立",1
"843","殺す","動詞","自立",1
"845","捌ける","動詞","自立",1
"847","散らばる","動詞","自立",1
"852","仕入れる","動詞","自立",1
"854","伺える","動詞","自立",1
"857","使い慣れる","動詞","自立",1
"858","使い切る","動詞","自立",1
"864","志す","動詞","自立",1
"867","思い返す","動詞","自立",1
"876","死ねる","動詞","自立",1
"881","持ち寄る","動詞","自立",1
"885","次ぐ","動詞","自立",1
"888","執る","動詞","自立",1
"890","湿る","動詞","自立",1
"891","実る","動詞","自立",1
"893","煮る","動詞","自立",1
"894","煮込む","動詞","自立",1
"896","借り上げる","動詞","自立",1
"897","借換える","動詞","自立",1
"898","灼く","動詞","自立",1
"899","惹く","動詞","自立",1
"900","取りあげる","動詞","自立",1
"901","取りやめる","動詞","自立",1
"903","取り掛る","動詞","自立",1
"904","取り巻く","動詞","自立",1
"905","取り込む","動詞","自立",1
"906","取り込める","動詞","自立",1
"909","取り揃える","動詞","自立",1
"917","手伝う","動詞","自立",1
